word_count,sentence_count,locations,location_count,actions,action_count,urgency_level,is_informal,pos_tags,text,disaster_type,source
53,5,,0,,0,low,True,PROPN NUM PROPN PROPN NOUN NOUN NOUN NOUN CCONJ NOUN PROPN ADP VERB PRON ADP DET ADJ NOUN ADP DET NOUN CCONJ NOUN PUNCT PROPN VERB ADP NUM SYM NUM NOUN NOUN NUM NOUN ADJ ADJ NOUN PUNCT NOUN VERB PRON NOUN ADP PRON CCONJ PROPN PROPN PUNCT PRON PROPN PART NOUN PUNCT,"@realannapaulina 77 SanDiego USN BOOT CAMP Fire fighting and damage controleὡC After putting us in a closed room with no windows or ventilation! Amazingly Healed within 15-20 min. 59 years old,13 Grand children! DONT PUT YOUR CHILDREN BETWEEN YOU AND BOARDER GUARDS! THEIR FAULT NOT AMERICAS!",not_humanitarian,HumAID
22,1,Haiti,1,,0,low,False,NOUN PROPN SYM PROPN VERB PROPN NOUN PART VERB ADJ NOUN ADP PROPN VERB ADP PROPN PROPN PUNCT NOUN PART VERB PUNCT,⭐️ #World • Rescuers battle to reach remote areas of Haiti hit by Hurricane Matthew: Efforts to access worst-,rescue_volunteering_or_donation_effort,HumAID
16,1,Puerto Rico,1,,0,medium,False,AUX ADV VERB PART VERB DET ADJ NOUN ADP PROPN PROPN ADP PROPN SYM PROPN PUNCT,Were now starting to see the devastating destruction across Puerto Rico from Hurricane #Maria:,other_relevant_information,HumAID
16,2,,0,,0,medium,True,SYM PROPN ADV VERB NOUN ADP NUM NOUN PUNCT PRON AUX VERB ADP ADJ NOUN PUNCT,#HurricaneDorian now has winds of 175 MPH. That could lead to catastrophic damage.,caution_and_advice,HumAID
48,4,Europe,1,need|help,2,medium,False,ADJ NOUN ADP PROPN ADP SCONJ PROPN NOUN VERB NOUN ADP DET SYM PROPN PUNCT DET NOUN ADP PROPN AUX VERB PART VERB ADP PROPN PART NOUN ADP VERB PRON NOUN ADP PRON ADP NOUN ADP NOUN PUNCT NUM NOUN PRON AUX AUX VERB PRON PUNCT SPACE SYM NOUN,Great piece by @maledictus on how Greeces migrants rescued locals during the #Greecefires. The rest of Europe might want to think about Attica’s example before shutting its doors to those in need of help. One day they might be helping you.  #migrants,rescue_volunteering_or_donation_effort,HumAID
13,1,,0,emergency,1,medium,True,NOUN PUNCT PROPN PROPN ADP PROPN PROPN PROPN PROPN SPACE SYM PROPN SYM NOUN,"AHEPA, HALC Mobilize for Greek Wildfire Emergency Relief  #Greece #news",rescue_volunteering_or_donation_effort,HumAID
23,1,Wellington,1,,0,medium,True,PROPN PROPN PUNCT VERB ADP ADP SYM PROPN NOUN ADV PUNCT PART ADV ADJ ADV ADV PUNCT VERB ADV ADP NOUN NOUN PUNCT,"RT @PhilipDuncan: Showing up in #Wellington gauges now, not as intense there though - GET AWAY FROM COASTAL AREAS:",other_relevant_information,HumAID
16,1,,0,,0,low,False,SCONJ PART VERB NOUN NOUN ADP DET NOUN SCONJ PRON VERB ADJ ADP DET NOUN PROPN,How to handle flood damage after a hurricane if youre uninsured via the @FoxNews App,caution_and_advice,HumAID
38,1,RV,1,,0,low,True,SYM PROPN CCONJ PROPN PUNCT PROPN PROPN PROPN AUX VERB PART VERB NOUN ADP NOUN CCONJ AUX AUX ADJ ADJ ADP NOUN ADP ADJ NOUN CCONJ NOUN NOUN ADP NOUN VERB NOUN ADP SYM PROPN SYM PROPN PUNCT,#HurricaneFlorence &gt; Atlanta Motor Speedway is equipped to handle thousands of campers and will be available free of charge for dry RV and tent campers of evacuees seeking refuge from #Hurricane #Florence.,rescue_volunteering_or_donation_effort,HumAID
20,2,Greece,1,,0,low,True,PROPN PROPN PUNCT ADV ADJ NUM NOUN VERB ADP DET ADJ NOUN PART VERB PROPN SCONJ NUM PUNCT SYM NOUN,RT @9NewsAUS: At least 74 people killed in the worst wildfires to hit Greece since 2007. #9News,injured_or_dead_people,HumAID
22,2,,0,help,1,medium,True,PROPN ADJ NOUN VERB VERB PART VERB VERB NOUN ADP SYM PROPN VERB SYM PROPN PUNCT ADJ ADP NOUN ADP NUM PUNCT,.@MiamiDadeFire special team continues working to help stranded residents in #SouthCarolina following #Florence. More on @CBSMiami at 11.,rescue_volunteering_or_donation_effort,HumAID
43,2,Greece|Attica,2,,0,low,True,ADV ADJ NOUN ADP NOUN VERB ADP NOUN PUNCT PROPN CCONJ ADJ NOUN ADP PROPN SPACE PROPN PART PROPN PROPN AUX VERB DET ADV ADJ NOUN VERB ADP NOUN ADP PROPN PUNCT PROPN NOUN NUM PUNCT VERB ADP DET NOUN PUNCT ADJ NOUN NOUN,"Very High Risk of Fires warning for islands, Attica and other regions of Greece  Greece’s Civil Protection has issued a Very High Risk warning for wildfires for Sunday, August 12th 2018. According to the statement, large parts o",caution_and_advice,HumAID
28,2,,0,donate|help,2,medium,True,PROPN PROPN PUNCT VERB PART VERB PUNCT VERB SYM NOUN NOUN ADP PROPN ADP PRON VERB ADP SYM PROPN SYM PROPN CCONJ PROPN PUNCT SYM NOUN PUNCT NOUN,RT @AmDiabetesAssn: Want to help? Donate #diabetes supplies to @Insulin4LifeUSA for those affected by #HurricaneMaria #Harvey &amp; #Irma: http,rescue_volunteering_or_donation_effort,HumAID
27,3,at Red Rock Park|Red Rock Park,2,,0,low,True,PROPN PROPN PROPN PUNCT NOUN PUNCT PUNCT VERB ADP PROPN PUNCT PROPN NUM NUM NOUN PUNCT VERB ADP PROPN PROPN PROPN PUNCT PROPN PUNCT NOUN PUNCT CCONJ,"Fall Beach Clean-up!! Come down Saturday, Sept 16 9am, meet at Red Rock Park! Coffee, water, and",other_relevant_information,HumAID
32,2,Carolinas,1,need|help,2,medium,True,PRON AUX DET NOUN NOUN PRON PRON AUX VERB ADP ADV ADJ PUNCT DET NOUN AUX ADV VERB ADP DET PROPN PUNCT CCONJ PRON VERB PART VERB VERB ADJ PRON VERB PART,"This is a funding drive that we will vouch for as legitimate. The rescuers are already headed to the Carolinas, and we need to help make sure they do not",rescue_volunteering_or_donation_effort,HumAID
22,2,Mexico,1,,0,low,True,PROPN PROPN PUNCT NOUN VERB NOUN NOUN ADP NUM NOUN PRON VERB ADJ PROPN AUX AUX VERB ADP ADV ADJ NUM PUNCT,RT @nbcsandiego: Authorities say death toll from 7.1 earthquake that shook central Mexico has been raised to at least 230.,injured_or_dead_people,HumAID
49,4,,0,,0,medium,True,PROPN PROPN PUNCT PUNCT SYM ADJ SYM NOUN PART VERB PRON DET NOUN ADP DET ADJ NOUN CCONJ NOUN ADP DET NOUN PUNCT PRON AUX DET ADJ NOUN ADP DET PROPN NOUN NOUN ADJ ADP DET PROPN PROPN VERB NOUN ADP NUM NOUN PUNCT ADJ NOUN ADP NOUN ADP,RT @fox2ch: @FOX2now #Dorian #stl To give you some perspective on the incredible size and power of this hurricane. It is the rough equivalent of an EF-3 tornadoa bit larger than the STL Metro areamoving west at 8 mph! Stunning power of nature at,caution_and_advice,HumAID
35,1,in Northern and Southern California|Northern and Southern California,2,,0,low,True,PROPN PROPN PUNCT VERB PUNCT ADV ADJ NUM NOUN ADJ PUNCT NOUN ADP NOUN VERB PUNCT CCONJ NOUN ADP NOUN ADJ NOUN VERB ADP DET NOUN ADP NOUN VERB ADP ADJ CCONJ PROPN PROPN PUNCT,"RT SciInsider: UPDATED: At least 9 people dead, thousands of homes destroyed, and tens of thousands more structures threatened in a trio of wildfires burning in Northern and Southern California.",injured_or_dead_people,HumAID
32,3,Beaufort,1,,0,low,True,SYM NOUN NOUN AUX VERB NOUN CCONJ PROPN PUNCT ADP NOUN CCONJ PROPN PUNCT NOUN PUNCT NOUN NOUN AUX VERB ADP ADJ ADP NUM NOUN PUNCT SYM NOUN SYM NOUN SYM NOUN,#Beaufort residents should remain indoors &amp; off roadways &amp; bridges. Wind gusts have reported at more than 60 miles. #Irma #sctweets #SCWX,caution_and_advice,HumAID
13,2,,0,need|help,2,medium,False,PRON VERB PRON NOUN PUNCT SYM PROPN SYM PROPN SYM NOUN SYM NOUN,We need your help.. #Ecuador #TerremotoEcuador #AllYouNeedIsEcuador #AllEcuadorNeedsIsYourHelp,sympathy_and_support,HumAID
49,3,in California history|California,2,,0,low,True,DET NOUN NOUN VERB ADP NUM ADP DET SYM PROPN PUNCT DET ADJ NOUN ADP PROPN NOUN PUNCT NOUN VERB PROPN PUNCT NUM NOUN AUX VERB ADJ SCONJ PROPN NOUN PUNCT PROPN PROPN PROPN PROPN PROPN VERB PUNCT PRON ADP DET NOUN AUX VERB ADP NOUN ADP SYM PROPN,"The death toll climbed to 48 in the #CampFire, the deadliest wildfire in California history, officials said Tuesday. Six people were found dead since Monday evening, Butte County Sheriff Kory Honea said. All of the victims were found in homes in #Paradise",injured_or_dead_people,HumAID
24,2,Houston|in Houston,2,need|help,2,medium,True,PROPN PROPN PROPN PROPN AUX VERB PRON NOUN PART VERB PRON ADP NOUN ADP PROPN PUNCT VERB ADV PART VERB SCONJ PRON AUX ADV,UNCW Hoops Coach @uncwBarefoot is doing her part to help those in need in Houston. Click here to see how you can too,rescue_volunteering_or_donation_effort,HumAID
18,2,,0,need,1,medium,True,ADJ ADJ NOUN PUNCT VERB PRON ADP NOUN ADP NOUN NOUN PUNCT SPACE SYM NOUN SYM NOUN ADP ADJ,Albertas legal community - helping those in need for wildfire relief.  #ymmfire #LDDcares via @LawyerDoneDeal,rescue_volunteering_or_donation_effort,HumAID
20,1,,0,,0,low,True,PROPN PROPN PUNCT PROPN NUM NUM NOUN ADP DET NOUN ADP PROPN CCONJ PRON AUX VERB DET ADJ NOUN PUNCT,RT @BibleBeltDarlin: @EricTrump 10 million homes in the path of Dorian and she’s got some damn nerve.,other_relevant_information,HumAID
41,3,at CUSAT camp,1,help,1,medium,True,ADJ NOUN ADP NOUN ADP NOUN NOUN PUNCT NOUN ADP NOUN PUNCT VERB NUM NOUN PROPN NUM PROPN NOUN NOUN ADP NOUN CCONJ NOUN NOUN PRON PRON AUX VERB PUNCT INTJ VERB PROPN PUNCT NOUN SYM PROPN SYM VERB SYM VERB,"Immediate requirement of medicines at CUSAT camp. medicines for diabetes - Metaformin 500mg Dolo 250 Cough syrup Tablets for vomiting and gas trouble Those who can help, please contact Haroon - +919847211127 #KeralaFloods #cusat #KeralaFloodsHelpNeeded",requests_or_urgent_needs,HumAID
23,2,Kerala|in Kerala,2,,0,low,True,PROPN PROPN PROPN PROPN PROPN VERB CCONJ PROPN ADP PROPN PROPN PROPN ADP NOUN PRON VERB ADP NOUN ADP PROPN PUNCT SYM NOUN,Trivandrum Thalapathy #Vijay Fans Collects and Hand over Flood Relief Materials To people who affected by flood in Kerala. #KeralaFloods,other_relevant_information,HumAID
28,3,,0,,0,low,False,VERB PRON PUNCT PROPN PROPN ADP PRON NOUN ADP SYM NUM NUM ADP SYM PROPN NOUN PUNCT NUM ADP DET NOUN PRON VERB ADP PRON PUNCT X VERB,"Thank you, President Trump for your donation of $1 million to #HurricaneHarvey victims. One of the reasons I voted for you. #TeamTrump",rescue_volunteering_or_donation_effort,HumAID
44,4,California,1,help,1,medium,True,NOUN PART VERB DET ADJ NOUN ADP PROPN PUNCT NOUN PUNCT INTJ AUX VERB NOUN ADP NOUN PART VERB VERB DET NOUN ADP DET PROPN PROPN PUNCT VERB ADP CCONJ VERB DET NOUN SCONJ VERB ADP DET ADJ NOUN PUNCT SYM NOUN SYM PROPN,"Time to start a new adventure for Charity! Tonight, well be raising funds for @DirectRelief to help aid the healing of the California Fires! Come along and help the party while donating to a good cause! #charity #MichaelaStream",rescue_volunteering_or_donation_effort,HumAID
50,3,Greenville,1,,0,low,True,DET NOUN AUX VERB DET PROPN PROPN PROPN CCONJ PROPN PROPN ADP PROPN PUNCT VERB ADP DET NOUN PUNCT NOUN PUNCT NOUN NOUN CCONJ PROPN PUNCT NOUN PUNCT VERB NOUN ADP NOUN AUX ADJ ADP PROPN ADP DET ADJ NUM NOUN PUNCT X NOUN NOUN VERB SYM PROPN SYM NOUN,"The @NWS has issued a Storm Surge Watch and Hurricane Watch for Greenville. According to the report, hurricane-force winds &amp; life-threatening inundation of water are possible around Greenville in the next 48 hours. #ECU #ecu22 #HurricaneFlorence #FlorenceNC",caution_and_advice,HumAID
18,1,Georgia|Florida|South Carolina,3,,0,low,True,PUNCT ADP SPACE PUNCT PROPN PUNCT NOUN ADP PROPN NOUN ADP PROPN PUNCT PROPN CCONJ PROPN PROPN PUNCT NOUN,"(via  ) CNN: Days after Irmas destruction across Florida, Georgia and South Carolina, res",infrastructure_and_utility_damage,HumAID
12,1,,0,,0,medium,False,PROPN PART PROPN PUNCT PROPN VERB PROPN PROPN PART NOUN SPACE ADP NOUN,King’s Mailbag: Irma damaged Jimmy Johnson’s house  via @SInow,infrastructure_and_utility_damage,HumAID
27,2,,0,,0,low,True,SYM PROPN SYM NOUN ADP NOUN ADP DET PROPN NOUN ADP NOUN NOUN PUNCT DET ADJ VERB PART VERB NOUN ADP DET ADJ NOUN PUNCT NOUN NOUN,"#Beira #aviation In emergencies like this @WFP resorts to air transport, the fastest means to deliver food to the affected population. @WFPLogistics @wfp_mozambique",rescue_volunteering_or_donation_effort,HumAID
18,1,,0,help,1,high,False,SCONJ PRON AUX VERB ADP ADJ NOUN NOUN PART VERB ADP SYM NOUN INTJ VERB PRON VERB PUNCT,If anyone can think of other tech needs to help with #HurricaneHarveyRelief please let us know!,rescue_volunteering_or_donation_effort,HumAID
46,3,,0,,0,medium,True,DET ADJ NOUN VERB ADP DET NOUN ADP SYM PROPN PUNCT NOUN AUX AUX VERB DET ADJ PUNCT PRON AUX ADV VERB PUNCT NOUN AUX AUX VERB CCONJ AUX ADV ADV ADJ ADP NOUN PUNCT NOUN NOUN PUNCT PROPN PROPN PUNCT PUNCT PROPN X PROPN ADP,"This marooned child rescued in the aftermath of #CycloneIdai. Children will be affected the most, some are now orphaned, school has been disrupted and are now more vulnerable to disease (photo credit: African Elections). @ifex @7Dnews @reliefweb @263Chat",rescue_volunteering_or_donation_effort,HumAID
21,1,Thunder Bay|in Thunder Bay|Fort McMurray,3,,0,low,False,PROPN PROPN NOUN NOUN NOUN ADP PROPN PROPN NOUN NOUN PUNCT NOUN ADP PROPN PROPN PUNCT PROPN PROPN PUNCT VERB NOUN,"Thunder Bay women rally donations for Fort McMurray wildfire evacuees: Residents in Thunder Bay, Ont., have l",rescue_volunteering_or_donation_effort,HumAID
11,1,,0,,0,low,True,DET ADJ NUM PROPN PROPN VERB ADP NUM NOUN ADP NOUN,"The devastating 1889 Johnstown Flood killed over 2,000 people in minutes",injured_or_dead_people,HumAID
15,1,,0,,0,low,False,PUNCT VERB ADV ADV PRON PRON VERB ADP DET NOUN NOUN ADP PRON NOUN NOUN,*looks at all yall playing in the flood water on my tl*,not_humanitarian,HumAID
16,1,Mexico,1,,0,low,True,PROPN NOUN PUNCT NOUN NOUN ADP PROPN NOUN VERB ADP ADJ ADP NUM PUNCT NOUN VERB,"RT @BBCBreaking: Death toll from Mexico earthquake rises to more than 220, government says",injured_or_dead_people,HumAID
24,1,California,1,,0,low,False,PROPN PROPN PUNCT NOUN VERB PRON ADP PROPN ADP PART VERB ADJ PRON NOUN AUX ADJ ADP DET NOUN ADP DET PROPN NOUN PUNCT,Aaron Rodgers’ brother ripped him on Twitter for not making sure their mother was okay in the middle of the California wildfires:,not_humanitarian,HumAID
14,1,,0,,0,low,True,PROPN PROPN PROPN ADP PROPN PROPN VERB ADP NUM PUNCT SPACE ADP PROPN PROPN PROPN,Florida Death Toll from Hurricane Irma Rises to 12 -  by RO Water Filter,injured_or_dead_people,HumAID
44,4,California,1,,0,low,True,PRON VERB PRON PUNCT PROPN PUNCT VERB ADP NOUN ADP DET PROPN PART NOUN ADP DET NOUN ADP DET ADJ NOUN PUNCT ADJ NOUN ADP PRON PRON VERB PRON ADP NOUN PART NOUN PART VERB PRON PUNCT NOUN ADP PROPN PROPN SYM PROPN PUNCT,"I love you, California. Wishing for safety for all God’s creatures in the path of these terrible fires. Deep thanks to all who put themselves in harm’s way to protect us. Artwork by @3FishStudios h/t @jessphoenix2018",sympathy_and_support,HumAID
22,1,,0,,0,low,True,SCONJ VERB PROPN NUM PUNCT SYM PROPN PROPN AUX VERB SYM PROPN ADJ NOUN NOUN ADP NOUN ADP NOUN PUNCT NOUN PUNCT,"Since arriving June 11, #USSLakeErie Sailors are supporting #SriLanka humanitarian assistance operations in wake of flooding, landslides.",rescue_volunteering_or_donation_effort,HumAID
19,4,Ecuador,1,,0,low,False,ADJ NOUN PUNCT PRON VERB PRON VERB ADP PROPN PUNCT NOUN PRON VERB DET NUM NOUN PUNCT PRON VERB,Dear Friends. We ask you pray for Ecuador. Yesterday we suffered a 7.8 earthquake. It destroyed,sympathy_and_support,HumAID
33,2,,0,,0,medium,True,ADV PUNCT SYM ADJ NOUN ADP PUNCT PROPN AUX VERB ADP CCONJ PROPN PUNCT ADJ PART VERB VERB NUM NOUN ADJ NOUN PUNCT PRON NOUN AUX ADP PRON CCONJ PROPN PUNCT PRON VERB,NOW: #USAR team on @USAIDs DART are loaded up &amp; ready to go search 4 #MexicoEarthquake survivors. Our thoughts are with them &amp; all affected,rescue_volunteering_or_donation_effort,HumAID
26,3,,0,,0,low,False,PROPN PROPN PUNCT VERB PRON PROPN ADP VERB DET NOUN ADP DET NOUN VERB ADP SYM PROPN PUNCT PRON AUX DET NOUN PUNCT PROPN PUNCT PROPN,"RT @danieljpeter: Thank you @marcusdipaola for rescuing these dogs from the floods caused by #HurricaneFlorence! You are a hero, sir. http",rescue_volunteering_or_donation_effort,HumAID
56,5,,0,donate|help,2,medium,True,SCONJ PRON PRON VERB DET NOUN ADP PRON NOUN VERB ADP ADJ NOUN PUNCT PRON AUX VERB PRON NOUN ADP VERB PRON ADP VERB ADV DET ADJ NOUN ADP PROPN NUM PUNCT PRON VERB PROPN VERB ADV ADJ PUNCT PRON AUX VERB ADP NOUN ADP NOUN ADP DET PROPN NOUN NOUN PUNCT SYM PROPN SYM PROPN,As you all know a part of our country struggles through great tragedy. You can do your part by helping them by giving even a small donation of Rs 50. It counts alot&amp;would help so many. You can go on paytm on donate on the kerala floods category. #KeralaFloods #KeralaFloodRelief,rescue_volunteering_or_donation_effort,HumAID
10,1,,0,,0,low,False,PROPN PROPN AUX VERB PUNCT AUX ADJ PROPN NOUN PUNCT,"Hurricane Florence is coming, be safe Hampton Roads!",other_relevant_information,HumAID
28,3,in PR,1,,0,low,True,NOUN PUNCT PROPN AUX VERB NOUN ADP DET NOUN VERB ADP PROPN PROPN PUNCT DET NOUN ADP ADJ NOUN CCONJ NOUN ADP PROPN PUNCT PROPN VERB PRON PUNCT,BREAKING: ISIS has taken credit for the destruction wrought by Hurricane Maria. The lack of clean water and electricity in PR? ISIS did it.,infrastructure_and_utility_damage,HumAID
22,3,Ecuador,1,help|donate|emergency,3,high,True,DET NUM NOUN VERB PROPN PROPN PUNCT NUM ADJ CCONJ NUM VERB VERB PUNCT INTJ VERB PART VERB PRON VERB NOUN NOUN,A 7.8 earthquake hit Ecuador Apri16. 233 dead and 600+ injured. Please donate to help us offer emergency relief,injured_or_dead_people,HumAID
16,1,California,1,,0,low,True,PROPN NOUN VERB NOUN NOUN ADP NUM ADP ADV NUM NOUN ADV VERB PUNCT SYM PROPN,California fires reach death toll of 44 with almost 100 people still missing @WVUNews #WVUNews,injured_or_dead_people,HumAID
28,3,Mexico|in Mexico,2,help,1,medium,True,PROPN PROPN PUNCT PRON NOUN VERB ADP ADP PRON VERB ADP DET NOUN ADP PROPN PUNCT PROPN AUX ADJ ADP DET ADJ CCONJ VERB ADP ADP DET NOUN,RT @BeckyLynchWWE: My thoughts go out to those affected by the earthquake in Mexico. Lets be good to each other and help out in whatever w,sympathy_and_support,HumAID
24,2,,0,,0,low,True,NOUN CCONJ NOUN ADP NOUN ADP PROPN AUX VERB VERB ADP ADP DET ADJ ADJ NOUN PUNCT PRON AUX PART VERB PART AUX ADV,Pictures and videos of damage from Dorian will start rolling in over the next few hours. It’s not going to be pretty,infrastructure_and_utility_damage,HumAID
26,2,,0,,0,low,False,ADV ADJ NOUN ADP DET ADJ ADJ NOUN PUNCT DET DET NOUN ADP DET ADJ NOUN AUX ADV SCONJ DET ADJ NOUN AUX VERB SYM NOUN,Too much competiotion for the next few weeks. All the lots from the other location are here because the other building is damaged #Harvey,infrastructure_and_utility_damage,HumAID
32,2,,0,,0,medium,True,SYM NOUN PUNCT SYM NOUN AUX VERB ADP NOUN ADP DET NOUN ADP PROPN AUX VERB PUNCT INTJ VERB PART VERB ADP SYM PROPN CCONJ DET SYM PROPN NOUN VERB ADP NOUN,#PressPlay: #Roommates are sending in videos of the damage #HurricaneDorian is causing. Please continue to pray for #Abaco and the #Bahamas ἞7἟8ὤFἿFὤFἿFὤFἿF Reposted from @theshaderoom,sympathy_and_support,HumAID
15,2,,0,,0,low,True,PROPN AUX PART VERB NOUN SYM NOUN PART VERB NOUN PUNCT SYM PROPN SYM PROPN,FEMA is not forcing hotels/motels to take pets. #FakeNews #Irma,other_relevant_information,HumAID
20,1,,0,,0,low,False,SCONJ SCONJ DET NOUN NOUN AUX PART ADJ PUNCT NOUN NOUN ADP DET PROPN AUX ADJ PART VERB NOUN NOUN,"As if the hurricane hit wasnt enough, aftermath damage to a Dam is about to make things worse.smh",infrastructure_and_utility_damage,HumAID
41,1,Nebraska|in Nebraska,2,,0,low,True,PROPN PUNCT PROPN PUNCT DET NOUN NOUN PUNCT PRON VERB PROPN CCONJ PROPN PROPN ADP ADJ NOUN PUNCT VERB ADJ NOUN SCONJ PRON AUX AUX VERB ADJ ADP NUM NOUN ADP NOUN ADP NOUN VERB ADP DET NOUN ADP PROPN PUNCT,"Anheuser-Busch, the brewing company, which produces Budweiser and Bud Light among other beverages, announced last week that they will be sending more than 100,000 cans of water to areas affected by the flooding in Nebraska.",rescue_volunteering_or_donation_effort,HumAID
28,3,in Mexico City shooting|Mexico City,2,urgent,1,medium,True,VERB DET NOUN PUNCT PROPN PROPN PUNCT PROPN PUNCT NUM ADJ PUNCT ADP ADV NUM VERB ADP PROPN PROPN NOUN PUNCT NOUN VERB NOUN VERB ADP ADJ NOUN,"Build the wall. RT @RT_com: URGENT: 3 dead, at least 7 wounded in Mexico City shooting. Police chased gunmen dressed as mariachi musicians",injured_or_dead_people,HumAID
12,1,near Athens|Greece|Athens - CNN,3,,0,low,True,PROPN VERB PUNCT NOUN ADJ ADP NOUN NOUN ADP PROPN PUNCT PROPN,Greece wildfires: Dozens dead as infernos rage near Athens - CNN,injured_or_dead_people,HumAID
42,3,Northern California,1,help,1,medium,True,PROPN PROPN VERB SYM NUM NUM PART VERB ADJ PROPN NOUN NOUN CCONJ PROPN PROPN AUX VERB SYM NUM ADP DET NOUN ADV PART SYM NUM NUM PUNCT ADV ADP VERB SYM NOUN PUNCT SYM PROPN SYM PROPN SYM PROPN SYM PROPN,Aaron Rodgers donated $1 million to help Northern California fire victims and State Farm is matching $1 for every tweet up to $1 million. Just for tweeting #retweetforgood. #ParadiseStrong #ButteStrong #NorthernCalifornia #FirstResponders,rescue_volunteering_or_donation_effort,HumAID
