text,disaster_type,location_patterns,action_patterns,dep_patterns,has_location,has_action
"Even though #HurricaneErnesto hit #NorthCarolina, I saw people walking down #VirginiaBeach Boulevard (one of the main drags in town) in HIP- DEEP-water. It took a DAY for that water to go down. And even though the city put in better drainage since then #HurricaneFlorence",other_relevant_information,PREP+PROPN|PROPN+LOC_NOUN|LOC_NOUN,,ROOT_VERB:saw|PREP(in)+POBJ(town)|PREP(in)+POBJ(water)|ROOT_VERB:took|ROOT_VERB:put,True,False
Hurricane Irma’s Flagler damage exceeds Matthew; Volusia total continues to rise,infrastructure_and_utility_damage,,,NER_LOC:Volusia|ROOT_VERB:continues,False,False
Volunteers from the American Red Cross will be in our studios until 7PM to take your calls and donations to help families affected by Hurricane Florence. Call (614) 469-10TV (1088) You can also text REDCROSS” to 90999 or visit  #10TV,rescue_volunteering_or_donation_effort,PREP+PROPN,ACTION_VERB,PREP(from)+POBJ(Cross)|NER_LOC:Hurricane|NER_LOC:Florence|ROOT_VERB:text|PREP(to)+POBJ(90999),True,True
#Mexicos response to @realDonaldTrump tweet offers help and aid to victims of #Harvey,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:offers|PREP(to)+POBJ(victims)|PREP(of)+POBJ(Harvey),False,True
"@libertybells_ @nytimes @MrEddieHuang I live in Scottsbluff, Nebraska. There’s not much in the way of making money, let alone the kind of money and fame he obtained because of his predilections. His name was HUSSLE, after all. I’m more concerned with driving my neighbors to the food bank once a month.",not_humanitarian,PREP+PROPN,,ROOT_VERB:live|PREP(in)+POBJ(Scottsbluff)|NER_LOC:Scottsbluff|NER_LOC:Nebraska|ROOT_VERB:’s,True,False
Theyre like the Red Cross for animals! Team from @atlantahumane makes sure shelter animals in the path of #HurricaneFlorence evacuate to a safe place #fox5atl,rescue_volunteering_or_donation_effort,PREP+PROPN,ACTION_VERB,ROOT_VERB:re|PREP(like)+POBJ(Cross)|PREP(for)+POBJ(animals)|PREP(from)+POBJ(@atlantahumane)|NER_LOC:@atlantahumane,True,True
"Acer representatives from Kerala with Mr.Nooh Bava IAS - Honerable District Collector, Pathanamthitta, after handing over rehabilitation materials for 250 families. #KeralaFloodRelief #KeralaFloods",rescue_volunteering_or_donation_effort,PREP+PROPN|PROPN+LOC_NOUN|LOC_NOUN,,PREP(from)+POBJ(Kerala)|NER_LOC:Kerala|PREP(with)+POBJ(Collector)|PREP(for)+POBJ(families),True,False
"Were working with local, state, &amp; federal agencies to provide guidance on water quality in flooded-impacted areas:",other_relevant_information,PREP+PROPN,,ROOT_VERB:working|PREP(on)+POBJ(quality)|PREP(in)+POBJ(areas),True,False
"#Idai victims buried in mass grave in Sussundenga, at least 60 missing – #Mozambique  #CycloneIdai #CicloneIdai",missing_or_found_people,PREP+PROPN,VICTIM_STATE,PREP(in)+POBJ(grave)|PREP(in)+POBJ(Sussundenga)|NER_LOC:Sussundenga,True,True
RT @fppoulet: Where is our Government? Puerto Rico needs help.,requests_or_urgent_needs,,ACTION_VERB,NER_LOC:Puerto|NER_LOC:Rico|ROOT_VERB:needs,False,True
"As water swamps many of Houstons neighborhoods, it’s also a cautionary tale of sidelining science &amp; common sense",other_relevant_information,,,,False,False
"In Irma-devastated Virgin Islands, resolve blends with worry of being forgotten",other_relevant_information,PREP+PROPN,,PREP(In)+POBJ(Islands)|NER_LOC:Irma|NER_LOC:Virgin|NER_LOC:Islands|PREP(with)+POBJ(worry),True,False
Stay safe to all those in Petone and Lower Hutt areas with Tsunami sirens going off keep moving and stay safe! #eqnz,sympathy_and_support,PREP+PROPN,,ROOT_VERB:Stay|PREP(with)+POBJ(Tsunami)|NER_LOC:Tsunami,True,False
North Port residents assess damage afters #Irma winds ripped through the city:,infrastructure_and_utility_damage,LOC_NOUN|PROPN+LOC_NOUN,,NER_LOC:North|NER_LOC:Port|ROOT_VERB:assess|PREP(through)+POBJ(city),True,False
Well my planner and my life are completely destroyed!! Thanks Irma for ruining me!!!,infrastructure_and_utility_damage,,,ROOT_VERB:destroyed,False,False
71% High Risk Homes Uninsured for Flood in Areas Impacted by Harvey,other_relevant_information,PREP+PROPN,,,True,False
my friends boyfriend and his family lost everything in the fire in northern california if you can please donate to his gofundme or retweet to help them out Ὁ6,requests_or_urgent_needs,PREP+PROPN,ACTION_VERB,ROOT_VERB:lost|PREP(in)+POBJ(fire)|PREP(in)+POBJ(california)|NER_LOC:california|PREP(to)+POBJ(gofundme),True,True
Here is the Viral Audio Wala guy named ‘Suresh’ giving Gyan to Karyakartas.. He is the guy who asked people not to donate because only rich people are affected in #KeralaFloods,rescue_volunteering_or_donation_effort,,ACTION_VERB,NER_LOC:Karyakartas|PREP(in)+POBJ(KeralaFloods),False,True
"Rescuers are searching for a 39-year-old National Guard member Monday who was reported missing a day after he was swept away by fast-moving floodwaters in Maryland’s Ellicott City while attempting to rescue people during devastating floods, family and of",rescue_volunteering_or_donation_effort,PREP+PROPN|PROPN+LOC_NOUN|LOC_NOUN,VICTIM_STATE|URGENCY_ADVERB|ACTION_VERB,ROOT_VERB:searching|PREP(for)+POBJ(member)|PREP(in)+POBJ(City)|NER_LOC:Maryland|NER_LOC:Ellicott,True,True
"September 12, 2017 at 03:57PM Irma death toll in US rises to 10; leaves devastation in Florida Keys - ABC News read more @ www.brightbeg",injured_or_dead_people,PREP+PROPN,,PREP(in)+POBJ(US)|NER_LOC:US|PREP(to)+POBJ(10)|ROOT_VERB:leaves|PREP(in)+POBJ(News),True,False
UC Davis Veterinary Medical Teaching Hospital has been hosting a menagerie of farm animals rescued from the devasting #CampFire in Butte County.”,rescue_volunteering_or_donation_effort,PREP+PROPN,,NER_LOC:UC|ROOT_VERB:hosting|PREP(of)+POBJ(animals)|PREP(from)+POBJ(devasting)|NER_LOC:Butte,True,False
Please help by giving - even if its $5-10 dollars! ❤️,rescue_volunteering_or_donation_effort,,PLEA_PATTERN|ACTION_VERB,ROOT_VERB:help,False,True
RT @dharmadispatch: Remember how Gujarat Cong MLAs ran away to Karnataka during floods there?,not_humanitarian,,,ROOT_VERB:Remember|NER_LOC:Karnataka|PREP(during)+POBJ(floods),False,False
.@PrimeministerGR Alexis Tsipras declares 3-day national mourning period for dozens killed by wildfires near Athens. #AthensFires #φωτιες #PrayForGreece #PrayForAthens #πυρκαγια,sympathy_and_support,PREP+PROPN,,ROOT_VERB:declares|PREP(for)+POBJ(dozens)|PREP(near)+POBJ(Athens)|NER_LOC:Athens,True,False
"Today, 1 month after #CycloneIdai hit, we were the 1st to reach J Manguena health post, and found 2 heroes: Albertina &amp; Maria. No water, no electricity, no phone, no medicines..working 24/7 saving lives, and still smiling. @PunainenRisti @redcrosscanada @ifrc Pic1 @Angelaislost",rescue_volunteering_or_donation_effort,,,ROOT_VERB:@Angelaislost,False,False
"RT @SherySyed2: #Pakistan after Magnitude 5.8 #Earthquake Emergency declared in Azad Kashmir Road in #Mirpur, #AJK",caution_and_advice,PREP+PROPN|LOC_NOUN,DISTRESS_SIGNAL,PREP(in)+POBJ(Road)|NER_LOC:Azad|NER_LOC:Kashmir|NER_LOC:Road|PREP(in)+POBJ(Mirpur),True,True
"Please, please, please go back out into the ocean and leave us all alone. My thoughts are w the people of the Bahamas.",other_relevant_information,,,ROOT_VERB:go|PREP(into)+POBJ(ocean)|PREP(of)+POBJ(Bahamas)|NER_LOC:Bahamas,False,False
"Emergency has been declared in Mirpur, Azad Kashmir. #PakArmy has also mobilized its rescue teams. Due to shortage of space in hospitals, injured are being treated on roadsides. Communication and electrical infrastructure has been badly effected. #earthquake",caution_and_advice,PREP+PROPN,DISTRESS_SIGNAL|VICTIM_STATE|ACTION_VERB,ROOT_VERB:declared|PREP(in)+POBJ(Mirpur)|ROOT_VERB:mobilized|PREP(Due)+POBJ(shortage)|PREP(of)+POBJ(space),True,True
RT @MorningStarCCC: We pray for those affected by the earthquake in Ecuador. #PrayForEcuador #peace #Healing #Morningstarccc,sympathy_and_support,PREP+PROPN,,ROOT_VERB:pray|PREP(for)+POBJ(those)|PREP(in)+POBJ(Ecuador)|NER_LOC:Ecuador,True,False
RT @Iconix22: #ymmhelps #FortMacFire #ymmfire #FortMcMurray An Angel with its wings spread trying to put out the fires,other_relevant_information,,,ROOT_VERB:spread,False,False
If you want to file Insurance against any Insurance company. California Wildfire Lawerys has the best guidelines for you to claim your compensation for the damages in a fire. for more help to visit.  #Insurance # Damage,other_relevant_information,PREP+PROPN,ACTION_VERB,ROOT_VERB:want|PREP(against)+POBJ(company)|NER_LOC:California|ROOT_VERB:has|PREP(for)+POBJ(damages),True,True
"RT @purposhes: please, sign this petition to help all the victims἞E἟9  #PrayingForItaly #prayforitaly",rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:sign,False,True
"@DomajorReminor Theyre just asking for a storm to come and destroy their homes and cities. September is peak hurricane season, Dorian might not be the only one.",not_humanitarian,,,ROOT_VERB:asking,False,False
"#KanyeWest has donated $500,000 to the relief efforts following the devastating wildfires in California.",rescue_volunteering_or_donation_effort,PREP+PROPN,,ROOT_VERB:donated|PREP(to)+POBJ(efforts)|PREP(in)+POBJ(California)|NER_LOC:California,True,False
"#MegastarChiranjeevis mother Anjana Devi has donated Rs.1 lakh, #Chiranjeevi and #RamCharan donate Rs.25 lakhs each and #Upasana is going to donate medicines worth Rs.10 lakhs towards #KeralaFloodRelief #KeralaFloods #SaveKerala #HelpKerala",rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:donated|PREP(towards)+POBJ(KeralaFloodRelief),False,True
Kappa Sig will be donating $0.25 for every RT and $0.10 for every like this tweet gets towards #HurricaneHarvey relief efforts in Houston.,rescue_volunteering_or_donation_effort,PREP+PROPN,,ROOT_VERB:donating|PREP(for)+POBJ(RT)|PREP(towards)+POBJ(efforts)|PREP(in)+POBJ(Houston)|NER_LOC:Houston,True,False
‘How are we going to survive here?’ Florida residents assess damage after Irma’s destruction.,infrastructure_and_utility_damage,,,ROOT_VERB:going|NER_LOC:Florida|ROOT_VERB:assess|PREP(after)+POBJ(destruction),False,False
Nearly 65% of Florida stations are out of gas in some areas as Hurricane Irma nears,other_relevant_information,PREP+PROPN,,PREP(of)+POBJ(stations)|NER_LOC:Florida,True,False
RT @InUthdotcom: #KeralaFloods: Snakes &amp; crocodiles are invading homes #KeralaFloodRelief #KeralaSOS,caution_and_advice,,,ROOT_VERB:invading,False,False
A World War II veteran displaced by the wildfires in Northern California has been taken in by a couple who he calls his saviors.”,displaced_people_and_evacuations,PREP+PROPN,,PREP(in)+POBJ(California)|NER_LOC:Northern|NER_LOC:California|ROOT_VERB:taken,True,False
What is the status of California? all the updates Im seeing are old. are the fires contained yet?,not_humanitarian,,,PREP(of)+POBJ(California)|NER_LOC:California|ROOT_VERB:contained,False,False
"(1/2) A big THANK YOU to @DominionEnergy for dropping off 3,000 CASES of water at our Harvest Hope Columbia branch. This water will help first responders and #HurricaneFlorence victims across South Carolina.",rescue_volunteering_or_donation_effort,PREP+PROPN,ACTION_VERB,ROOT_VERB:THANK|PREP(to)+POBJ(@DominionEnergy)|PREP(of)+POBJ(water)|PREP(at)+POBJ(branch)|NER_LOC:Harvest,True,True
White House Urged to Step Up Relief Effort via @NYTimes Trump preforming Abortions on US citizens in P R @cspanwj,rescue_volunteering_or_donation_effort,PREP+PROPN,,ROOT_VERB:Urged|PREP(via)+POBJ(@NYTimes)|NER_LOC:US|PREP(in)+POBJ(@cspanwj),True,False
Speaking as a recent guest of the Cajun Navys #harvey evacuation. Yeahno. They will shoot back.,displaced_people_and_evacuations,,,ROOT_VERB:Speaking|PREP(as)+POBJ(guest)|PREP(of)+POBJ(evacuation)|NER_LOC:Cajun|ROOT_VERB:shoot,False,False
"Harvey flooding in Texas causes blasts at chemical plant, transforms a city into an island  #Harvey2017",other_relevant_information,PREP+PROPN|LOC_NOUN,,PREP(in)+POBJ(Texas)|NER_LOC:Texas|ROOT_VERB:causes|PREP(at)+POBJ(plant)|PREP(into)+POBJ(island),True,False
"24.9.19 Massive earthquake with magnitude 5.8-6.1 We lost many lives, leaving many injured and a great loss to infrastructure. May Allah have mercy on all of us. #EarthquakeinPakistan #earthquake",injured_or_dead_people,,VICTIM_STATE,PREP(with)+POBJ(magnitude)|ROOT_VERB:lost|PREP(to)+POBJ(infrastructure)|ROOT_VERB:have|PREP(on)+POBJ(all),False,True
My pieces for sale at the Relief for Mexico fundraiser- 100% goes to earthquake relief in Mexico — attending Relief for Mexico Fundraiser,rescue_volunteering_or_donation_effort,PREP+PROPN,,PREP(for)+POBJ(sale)|PREP(at)+POBJ(Relief)|NER_LOC:Mexico|ROOT_VERB:goes|PREP(to)+POBJ(relief),True,False
"Extreme damage to a laundromat in Rockport, Texas. All walls and roof gone ! Only washing machines left behind. #HurricaneHarvey",infrastructure_and_utility_damage,PREP+PROPN,,PREP(to)+POBJ(laundromat)|PREP(in)+POBJ(Rockport)|NER_LOC:Rockport|NER_LOC:Texas|ROOT_VERB:gone,True,False
"#Florences forecast track continues to shift further south and unfortunately the possibility that it stalls out *just* offshore of the Carolinas late in the week is increasing. That means a prolonged period of hurricane-force winds, storm surge, and very dangerous flooding.",caution_and_advice,PREP+PROPN,,ROOT_VERB:continues|NER_LOC:Carolinas|ROOT_VERB:means|PREP(of)+POBJ(winds),True,False
Rains from #Harvey will lead to catastrophic &amp; life threatening flooding across the region for the next several days! #TurnAroundDontDrown,infrastructure_and_utility_damage,,,PREP(from)+POBJ(Harvey)|ROOT_VERB:lead|PREP(to)+POBJ(catastrophic)|PREP(across)+POBJ(region)|PREP(for)+POBJ(days),False,False
RT @WorldwideHerald: #Calgary — Wildfire evacuees line up across Alberta for financial assistance  #yyc,displaced_people_and_evacuations,,,ROOT_VERB:line|PREP(across)+POBJ(Alberta)|NER_LOC:Alberta|PREP(for)+POBJ(assistance),False,False
From #NPC sittings today;councilors paid two minute silence for those who were killed in Southern floods &amp; prayed speedy recovery #FloodSL,sympathy_and_support,PREP+PROPN,,PREP(From)+POBJ(sittings)|ROOT_VERB:paid|PREP(for)+POBJ(those)|PREP(in)+POBJ(floods),True,False
Need help! Go to my facebook page @idlifeLoganStout for detailed updates! #Harvey,requests_or_urgent_needs,,NEED+RESOURCE|ACTION_VERB,ROOT_VERB:Need|ROOT_VERB:Go|PREP(to)+POBJ(page)|PREP(for)+POBJ(updates),False,True
RT @bigbarkerusa: Rescuers Save Dog Trapped Under Rubble After Mexico’s Earthquake” ὣ1἟2἟D,rescue_volunteering_or_donation_effort,,VICTIM_STATE|ACTION_VERB,PREP(Under)+POBJ(Rubble)|PREP(After)+POBJ(Earthquake)|NER_LOC:Mexico,False,True
"if any Maryland residents want to thank someone for this, thank @GovLarryHogan and his anti-tax, anti-planned-development crusade #electionsmatter #elections2018",not_humanitarian,,,NER_LOC:Maryland,False,False
"Earthquake - 7.1 - 5km ENE of Raboso, Mexico: EARTHQUAKE (WARNING)",caution_and_advice,,,NER_LOC:Raboso|NER_LOC:Mexico,False,False
"Damage very serious as Hurricane Matthew slams Haiti, Cuba -  via",infrastructure_and_utility_damage,,,ROOT_VERB:Damage|NER_LOC:Haiti|NER_LOC:Cuba,False,False
"@Franklin_Graham @ChristopherHull @POTUS Well said @Franklin_Graham it is well orchestrated with Dem money, Beto sent $$ and George SOROS open society fnd. Even Mexicans calling invasion, Mexico offered jobs, caravan turned down, ground for asylum now void! We have Camp Fire citizens need help not caravan! #RuleOfLaw",not_humanitarian,,NEED+RESOURCE|URGENCY_ADVERB|ACTION_VERB,ROOT_VERB:said|NER_LOC:Mexico|ROOT_VERB:turned|PREP(for)+POBJ(asylum)|ROOT_VERB:have,False,True
"@Alexx_Shmalex Due to the power outages during Hurricane Irma, our network has been affected in some areas. We would be happy to",infrastructure_and_utility_damage,PREP+PROPN,,PREP(Due)+POBJ(outages)|PREP(during)+POBJ(Irma)|ROOT_VERB:affected|PREP(in)+POBJ(areas),True,False
"Swift payment of disaster relief to #fire victims a top priority, @c_spirtzis says - #Greecefires",rescue_volunteering_or_donation_effort,,,PREP(of)+POBJ(relief)|PREP(to)+POBJ(victims)|ROOT_VERB:says,False,False
‼️‼️ more info on how to reach the #CajunNavy for rescue help -including via text 👇🏻👇🏻‼️‼️ #HoustonFlood #HoustonSOS #Harvey,rescue_volunteering_or_donation_effort,,ACTION_VERB,PREP(for)+POBJ(help)|ROOT_VERB:-including|PREP(via)+POBJ(text),False,True
Bets are open as to how many historic disasters the US will have to endure before it joins intl #ClimateChange mitigation efforts. 🤔,other_relevant_information,,,NER_LOC:US,False,False
Please #pray for us — all the people on the #EastCoast in the potential path of #HurricaneFlorence! And pray against this possibly #catastrophic #storm and other #hurricanes and #tropical storm systems! Thank you!,sympathy_and_support,PREP+PROPN,,ROOT_VERB:pray|PREP(on)+POBJ(#)|PREP(of)+POBJ(HurricaneFlorence)|ROOT_VERB:pray|PREP(against)+POBJ(storm),True,False
RT @101stAASLTDIV: There are rumors that @USArmy Soldiers were told not to rescue pets. This is FALSE! #OldAbeApproves,rescue_volunteering_or_donation_effort,,ACTION_VERB,ROOT_VERB:are|ROOT_VERB:told,False,True
"Yo, everyone in the path of Florence. My home was destroyed by Hurricane Katrina while I was inside of it, and I was forced to move. Before that one, I had been through countless other hurricanes. All it takes is one. Please stay safe and get supplies.",caution_and_advice,PREP+PROPN,ACTION_VERB,PREP(of)+POBJ(Florence)|ROOT_VERB:destroyed|ROOT_VERB:stay,True,True
